HolderAddress,Balance_2021-04-14_23-2,Balance_2021-04-16_22-6,Balance_2021-04-18_13-35,Balance_2021-04-19_19-43,Balance_2021-04-20_18-20,Balance_2021-04-21_18-36,Balance_2021-04-22_18-49,Balance_2021-04-24_10-3,Balance_2021-04-25_19-15,Balance_2021-04-26_21-46,Balance_2021-04-27_20-36,Balance_2021-04-28_21-34,Balance_2021-05-01_10-20,Balance_2021-05-04_21-53,Balance_2021-05-05_19-29,Balance_2021-05-09_10-51,Balance_2021-07-18_13-49
0x74f8fc932bcf22f0be8463c99923775f7c4f8b89,285991.86681612,285991.86681612,285991.86681612,285991.86681612,285991.86681612,285991.86681612,285991.86681612,285991.86681612,285991.86681612,285991.86681612,285991.86681612,285991.86681612,285991.86681612,285991.86681612,285991.86681612,285991.86681612,285991.86681612
0x3425f58f65fe3cef9b18d1b7016e6ffad156e128,277248.88306395,244793.78486395,244793.78486395,244793.78486395,244236.09786395,244236.09786395,244236.09786395,234236.09786395,234236.09786395,234236.09786395,234236.09786395,234236.09786395,234236.09786395,238496.09786395,238496.09786395,234496.09786395,185605.86935111
0xed7211b9eba22d039b0b8ff967e4503e555dfcf5,275015.11565529,275015.11565529,275015.11565529,275015.11565529,275015.11565529,275015.11565529,275015.11565529,275015.11565529,275015.11565529,275015.11565529,275015.11565529,275015.11565529,275015.11565529,275015.11565529,275015.11565529,275015.11565529,325238.42529335
0xe178ee04b2753a3ecc71675e353cf4679a80e9c0,275000.0,275000.0,275000.0,275000.0,275000.0,275000.0,275000.0,275000.0,275000.0,275000.0,275000.0,275000.0,275000.0,275000.0,275000.0,275000.0,105000.0
0xf96a02ce3cfeda392253f2c828191f3696c1046c,266326.50152715,266326.50152715,266326.50152715,266326.50152715,266326.50152715,266326.50152715,266326.50152715,266326.50152715,266326.50152715,266326.50152715,266326.50152715,266326.50152715,266326.50152715,266326.50152715,266326.50152715,266326.50152715,250026.36772216
0x7a3cfa28535469087dec6e21e73e3579c728dd99,265250.00387258,265250.00387258,265250.00387258,265250.00387258,265250.00387258,265250.00387258,265250.00387258,265250.00387258,275130.61905628,275130.61905628,275130.61905628,275130.61905628,275130.61905628,275130.61905628,275130.61905628,275130.61905628,275130.61905628
0xfce5746d63e4218e4016600e60d8a92560075f06,264895.1946377,264895.1946377,264895.1946377,264895.1946377,264895.1946377,264895.1946377,264895.1946377,264895.1946377,264895.1946377,264895.1946377,264895.1946377,264895.1946377,264895.1946377,264895.1946377,264895.1946377,264895.1946377,264895.1946377
0xf37e181cea4a71236dadf6e6d6978b222685a3ae,260700.23795243,260700.23795243,260700.23795243,260700.23795243,260700.23795243,260700.23795243,260700.23795243,260700.23795243,260700.23795243,260700.23795243,260700.23795243,260700.23795243,260700.23795243,260700.23795243,260700.23795243,260700.23795243,343456.89207833
0x3a37f0e8ac64d50394496790cbaa82566f2146e8,260212.33580159,260212.33580159,260212.33580159,260212.33580159,260212.33580159,260212.33580159,260212.33580159,260212.33580159,260212.33580159,260212.33580159,260212.33580159,260212.33580159,260212.33580159,260212.33580159,260212.33580159,260212.33580159,261853.45383256
0x16f958ff9b0b6953c13c29ecb99b3c2dfbe06fdc,250103.26618832,250103.26618832,250103.26618832,250103.26618832,250103.26618832,250103.26618832,250103.26618832,250103.26618832,250103.26618832,250103.26618832,250103.26618832,250103.26618832,250103.26618832,250103.26618832,250103.26618832,250103.26618832,250103.26618832
