HolderAddress,Balance_2021-04-14_23-1,Balance_2021-04-15_15-56,Balance_2021-04-16_19-36,Balance_2021-04-18_11-17,Balance_2021-04-19_17-11,Balance_2021-04-20_17-0,Balance_2021-04-21_16-57,Balance_2021-04-22_16-35,Balance_2021-04-23_21-26,Balance_2021-04-24_8-20,Balance_2021-04-25_17-34,Balance_2021-04-26_20-7,Balance_2021-04-27_18-51,Balance_2021-04-28_19-57,Balance_2021-04-30_12-57,Balance_2021-05-01_8-43,Balance_2021-05-04_20-1,Balance_2021-05-05_17-51,Balance_2021-05-09_9-11,Balance_2021-05-10_21-52,Balance_2021-05-12_21-14,Balance_2021-07-17_22-4,Balance_2021-07-18_12-12
0x9f44d38a921a85b034c3e90b21a69883535a6055,1168.6928287,1168.6928287,1168.6928287,1168.6928287,1168.6928287,1168.6928287,1168.6928287,1168.6928287,1168.6928287,1168.6928287,1168.6928287,1168.6928287,1168.6928287,1168.6928287,1168.6928287,1168.6928287,1168.6928287,1168.6928287,1168.6928287,1168.6928287,1168.6928287,0.0,0.0
0x4f71a4f3ec98e22548bc6e79f8afe2cb6e18b95d,1165.39440713,1165.39440713,1165.39440713,1165.39440713,1165.39440713,1165.39440713,1165.39440713,1165.39440713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,998.65060137,998.65060137
0x6c160d1bf21266893531b2e23f7d916958d602cd,1164.73058063739,1164.730580637386,1164.730580637386,1164.730580637386,1164.730580637386,1164.730580637386,1164.730580637386,1164.730580637386,1164.730580637386,1164.730580637386,1164.730580637386,1164.730580637386,1164.730580637386,1164.730580637386,1164.730580637386,1164.730580637386,1164.730580637386,1164.730580637386,1164.730580637386,1164.730580637386,1164.730580637386,1164.730580637386,1164.7305806373859
0x374451c46a12b7e8bc9e5d77e8127478e785eda6,1162.67735721,1162.67735721,1162.67735721,1162.67735721,1162.67735721,1162.67735721,1162.67735721,1162.67735721,1162.67735721,1162.67735721,1162.67735721,1162.67735721,1162.67735721,1162.67735721,1162.67735721,1162.67735721,1162.67735721,1162.67735721,1162.67735721,1162.67735721,1162.67735721,0.0,0.0
0x6214bdd1de590f5b1be300d6d09eb382d5b13162,1162.49292,1162.49292,1162.49292,1162.49292,1162.49292,1162.49292,1162.49292,1162.49292,1162.49292,1162.49292,1162.49292,1162.49292,1162.49292,1162.49292,1162.49292,1162.49292,1162.49292,1162.49292,1162.49292,1162.49292,1162.49292,1162.49292,1162.49292
0x4244e227e9d2f08b013ba123f1c4c5c12fb8eeaa,1161.80328362,113.59818882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x6871eacd33fbcfe585009ab64f0795d7152dc5a0,1161.04149037,1161.04149037,1161.04149037,1161.04149037,1161.04149037,1161.04149037,1161.04149037,1161.04149037,1161.04149037,1161.04149037,1161.04149037,1161.04149037,1161.04149037,1161.04149037,1161.04149037,1161.04149037,1161.04149037,1161.04149037,1161.04149037,1161.04149037,1161.04149037,1063.71673835,1063.71673835
0x1c954665ea8f36beccfad16137c22178bdf63a32,1160.48446289,1160.48446289,1160.48446289,1160.48446289,1160.48446289,1160.48446289,1160.48446289,1160.48446289,1160.48446289,1160.48446289,1160.48446289,1160.48446289,1160.48446289,1160.48446289,1160.48446289,1160.48446289,1160.48446289,1160.48446289,1160.48446289,1160.48446289,1160.48446289,1160.48446289,1160.48446289
0xcffeed175ccf36e0d111173aa93003ba263edf68,1160.12604925,1160.12604925,1160.12604925,1160.12604925,1160.12604925,1160.12604925,1160.12604925,1160.12604925,1160.12604925,1160.12604925,1160.12604925,1160.12604925,1160.12604925,1160.12604925,1160.12604925,1160.12604925,1160.12604925,1160.12604925,1160.12604925,1160.12604925,1160.12604925,0.0,0.0
0xf091bbaf05dbb6da325638f09845b794dc9e9255,1159.37104451338,1159.371044513378,1159.371044513378,1159.371044513378,1159.371044513378,1159.371044513378,1159.371044513378,1159.371044513378,1159.371044513378,1159.371044513378,1159.371044513378,1159.371044513378,1159.371044513378,1159.371044513378,1159.371044513378,1159.371044513378,1159.371044513378,1159.371044513378,1159.371044513378,1159.371044513378,1159.371044513378,1159.371044513378,1159.371044513378
0x47157b206332f15d38c662d192d7d66da5b85bda,1158.30413870395,1158.3041387039516,1158.3041387039516,1158.3041387039516,1158.3041387039516,1158.3041387039516,1158.3041387039516,1158.3041387039516,1158.3041387039516,1158.3041387039516,1158.3041387039516,1158.3041387039516,1158.3041387039516,1158.3041387039516,1158.3041387039516,1158.3041387039516,1158.3041387039516,1158.3041387039516,1158.3041387039516,1158.3041387039516,1158.3041387039516,1158.3041387039516,1158.3041387039516
0x538b33b13028b9eccea608bf91e8cf9f8571c24b,1157.25348141,1157.25348141,1157.25348141,1157.25348141,1157.25348141,1157.25348141,1157.25348141,1157.25348141,1157.25348141,1157.25348141,1157.25348141,1157.25348141,1157.25348141,1157.25348141,1157.25348141,1157.25348141,1157.25348141,1157.25348141,1157.25348141,1157.25348141,1157.25348141,1157.25348141,1157.25348141
0xe223cf83bfbcd7eb8a496c4a3d9808b9ba26c235,1156.90939337433,1156.9093933743304,1156.9093933743304,1156.9093933743304,1156.9093933743304,1156.9093933743304,1156.9093933743304,1156.9093933743304,1156.9093933743304,1156.9093933743304,1156.9093933743304,1156.9093933743304,1156.9093933743304,1156.9093933743304,1156.9093933743304,1156.9093933743304,1156.9093933743304,1156.9093933743304,1156.9093933743304,1156.9093933743304,1156.9093933743304,1156.9093933743304,1156.9093933743304
0x93bff45b315d74c2e077fdb76fcf6dd3144414d9,1156.71833042307,1156.7183304230712,1156.7183304230712,1156.7183304230712,1156.7183304230712,1156.7183304230712,1156.7183304230712,1156.7183304230712,1156.7183304230712,1156.7183304230712,1156.7183304230712,1156.7183304230712,1156.7183304230712,1156.7183304230712,1156.7183304230712,1156.7183304230712,1156.7183304230712,1156.7183304230712,1156.7183304230712,1156.7183304230712,1156.7183304230712,1156.7183304230712,1156.7183304230712
0x1c02a474c301bb42ad55face378a09d1f6698724,1153.401,1153.401,1153.401,1153.401,1153.401,1153.401,1153.401,1153.401,1153.401,1153.401,1153.401,1153.401,1153.401,1153.401,1153.401,1153.401,1153.401,1153.401,1153.401,1153.401,1153.401,1153.401,1153.401
0xe106812e19d613efb3f2752d2ac934d817efe883,1151.364983,1151.364983,1151.364983,1151.364983,1151.364983,1151.364983,1151.364983,1151.364983,1151.364983,1151.364983,1151.364983,1151.364983,1151.364983,1151.364983,1151.364983,1151.364983,1151.364983,1151.364983,1151.364983,1151.364983,1151.364983,1151.364983,1151.364983
0x151477142ad9b6f38e698c16829baea1b9cfd778,1151.07,1151.07,1151.07,1151.07,1151.07,1151.07,1151.07,1151.07,1151.07,1151.07,1151.07,1151.07,1151.07,1151.07,1151.07,1151.07,1151.07,1151.07,1151.07,1151.07,1151.07,1151.07,1151.07
0x3683d0abe2225b10ac9c7d4253dec9e5e9c524d9,1150.0,1150.0,1150.0,1150.0,1150.0,1150.0,1150.0,1150.0,1150.0,1150.0,1150.0,1150.0,1150.0,1150.0,1150.0,1150.0,1150.0,1150.0,1150.0,1150.0,1150.0,0.0,0.0
0x9c1bc974b510843133c7066def4d3f7e615af202,1149.27,1149.27,1149.27,1149.27,1149.27,1149.27,1149.27,1149.27,1149.27,1149.27,1149.27,1149.27,1149.27,1149.27,1149.27,1149.27,1149.27,1149.27,1149.27,1149.27,1149.27,71.86912942851781,71.86912942851781
0xdb5f8ba915d20311a8bf8ebd255fedf760b1c769,1149.15,1149.15,1149.15,1149.15,1149.15,1149.15,1149.15,1149.15,1149.15,1149.15,1149.15,1149.15,1149.15,1149.15,1149.15,1149.15,1149.15,1149.15,1149.15,1149.15,1149.15,1149.15,1149.15
0xaf8d1837b91192f79ffd63c8cc2d15570342a0b3,1149.13,1149.13,1149.13,1149.13,1149.13,1149.13,1149.13,1149.13,1149.13,1149.13,1149.13,1149.13,1149.13,1149.13,1149.13,1149.13,1149.13,1149.13,1149.13,1149.13,1149.13,0.0,0.0
0x8fac0203c2532ca0edc9274094c378c236e046bb,1146.29875174709,1146.2987517470906,1146.2987517470906,1146.2987517470906,1146.2987517470906,1146.2987517470906,1146.2987517470906,1146.2987517470906,1146.2987517470906,1146.2987517470906,1146.2987517470906,1146.2987517470906,1146.2987517470906,1146.2987517470906,1146.2987517470906,1146.2987517470906,1146.2987517470906,1146.2987517470906,1146.2987517470906,1146.2987517470906,1146.2987517470906,1146.2987517470906,1146.2987517470906
0x48b7aeed75376543d36c07a9ad62f74ecdf80c60,1146.10326717691,1146.1032671769096,1146.1032671769096,1146.1032671769096,1146.1032671769096,1146.1032671769096,1146.1032671769096,1146.1032671769096,1146.1032671769096,1146.1032671769096,1146.1032671769096,1146.1032671769096,1146.1032671769096,1146.1032671769096,1146.1032671769096,1146.1032671769096,1146.1032671769096,1146.1032671769096,0.0,0.0,0.0,0.0,0.0
0xb119340b404dea8d5532c9c40de7b28fe305e66c,1145.86533505,1145.86533505,1145.86533505,1145.86533505,1145.86533505,1145.86533505,1145.86533505,1145.86533505,1145.86533505,1145.86533505,1145.86533505,1145.86533505,1145.86533505,1145.86533505,1145.86533505,1145.86533505,1145.86533505,1145.86533505,1145.86533505,1145.86533505,1145.86533505,0.0,0.0
0xedaa09cad0396adfe3a549a63ec7066f393b65b8,1145.80649895,1145.80649895,1145.80649895,1145.80649895,1145.80649895,1145.80649895,1145.80649895,1145.80649895,1145.80649895,1145.80649895,1145.80649895,1145.80649895,1145.80649895,1145.80649895,1145.80649895,1145.80649895,1145.80649895,1145.80649895,1145.80649895,1145.80649895,1145.80649895,1145.80649895,1145.80649895
0x3ebbc23c762a032a90f7bdcba5840df063aed60e,1145.77497081987,1145.774970819871,1145.774970819871,1145.774970819871,1145.774970819871,1145.774970819871,1145.774970819871,1145.774970819871,1145.774970819871,1145.774970819871,1145.774970819871,1145.774970819871,1145.774970819871,1145.774970819871,1145.774970819871,1145.774970819871,1145.774970819871,0.0,0.0,0.0,0.0,0.0,0.0
0x8474c43970481015019819936793ddc210a0050e,1144.67570208408,1144.6757020840755,1144.6757020840755,1144.6757020840755,1144.6757020840755,1144.6757020840755,1144.6757020840755,1144.6757020840755,1144.6757020840755,1144.6757020840755,1144.6757020840755,1144.6757020840755,1144.6757020840755,1144.6757020840755,1144.6757020840755,1144.6757020840755,1144.6757020840755,1144.6757020840755,1144.6757020840755,1144.6757020840755,1144.6757020840755,0.0,0.0
0x20d9f3b8d1bef11f32528b4a5a361d82b52b4fd7,1144.53666231397,1144.5366623139676,1144.5366623139676,1144.5366623139676,1144.5366623139676,1144.5366623139676,1144.5366623139676,1144.5366623139676,1144.5366623139676,1144.5366623139676,1144.5366623139676,1144.5366623139676,1144.5366623139676,1144.5366623139676,1144.5366623139676,1144.5366623139676,1144.5366623139676,1144.5366623139676,1144.5366623139676,1144.5366623139676,1144.5366623139676,0.0,0.0
0xa467a107b5ce80b5f7eedb107984547744fa5a5b,1143.828,1143.828,1143.828,1143.828,1143.828,1143.828,1143.828,1143.828,1143.828,1143.828,1143.828,1143.828,1143.828,1143.828,1143.828,1143.828,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x7096aaf125b0a45e096523cc2c1ca680d7603314,1142.41322498336,1142.4132249833642,1142.4132249833642,1142.4132249833642,1142.4132249833642,1142.4132249833642,1142.4132249833642,1142.4132249833642,1142.4132249833642,1142.4132249833642,1142.4132249833642,1142.4132249833642,1142.4132249833642,1142.4132249833642,1142.4132249833642,1142.4132249833642,1142.4132249833642,1142.4132249833642,1142.4132249833642,1142.4132249833642,1142.4132249833642,1142.4132249833642,1142.4132249833642
0xc0a183eea8112072dc1deaa81b7ad59a3f4a620f,1141.1097773482,1141.1097773481968,0.0013265912615181,0.0013265912615181,0.0013265912615181,0.0013265912615181,0.0013265912615181,0.0013265912615181,0.0013265912615181,0.0013265912615181,0.0013265912615181,0.0013265912615181,0.0013265912615181,0.0013265912615181,0.0013265912615181,0.0013265912615181,0.0013265912615181,0.0013265912615181,0.0,0.0,0.0,0.0,0.0
0x13440ac936e432494770522eddf95e45646323c8,1139.01704814488,1139.0170481448752,1139.0170481448752,1139.0170481448752,1139.0170481448752,1139.0170481448752,1139.0170481448752,1139.0170481448752,1325.862146769137,1325.862146769137,1325.862146769137,1325.862146769137,1325.862146769137,1403.157107945247,1403.157107945247,1403.157107945247,1403.157107945247,1403.157107945247,1403.157107945247,1403.157107945247,1403.157107945247,1694.317626387935,1694.317626387935
0xe9e8884c0bcd5b3c08492a1c3bbdd3f251167264,1137.934,1137.934,1137.934,1137.934,1137.934,1137.934,1137.934,1137.934,1137.934,1137.934,1137.934,1137.934,1137.934,1137.934,1137.934,1137.934,1137.934,1137.934,1137.934,1137.934,1137.934,1137.934,1137.934
0x02d7bddf6e42001a8058e2c67482b32aa72a9e39,1133.32205663603,1133.3220566360324,1133.3220566360324,1133.3220566360324,1133.3220566360324,1133.3220566360324,1133.3220566360324,1133.3220566360324,1133.3220566360324,1133.3220566360324,1133.3220566360324,1133.3220566360324,1133.3220566360324,1133.3220566360324,1133.3220566360324,1133.3220566360324,1133.3220566360324,1133.3220566360324,1133.3220566360324,1133.3220566360324,1133.3220566360324,1133.3220566360324,1133.3220566360324
0x7adfa1e671699b8d5e3eb297254cdd2c85d07a3c,1132.10410962,1132.10410962,1132.10410962,1132.10410962,1132.10410962,1132.10410962,1132.10410962,1132.10410962,1132.10410962,1132.10410962,1132.10410962,1132.10410962,1132.10410962,1132.10410962,1132.10410962,1132.10410962,1132.10410962,1132.10410962,1132.10410962,1132.10410962,1132.10410962,0.0,0.0
0x6b6272504eacd83fcc0ef7a83d40c92cde8124ca,1129.69542471569,1129.6954247156857,1129.6954247156857,1129.6954247156857,1129.6954247156857,1129.6954247156857,1129.6954247156857,1129.6954247156857,1129.6954247156857,1129.6954247156857,1129.6954247156857,1129.6954247156857,1129.6954247156857,1129.6954247156857,1129.6954247156857,1129.6954247156857,1129.6954247156857,1129.6954247156857,1129.6954247156857,1129.6954247156857,1129.6954247156857,0.0,0.0
0xc1ad47e5fad8b355f9e30d49eabebb2c65a7e354,1129.583,1129.583,1129.583,1129.583,1129.583,1129.583,1129.583,1129.583,1129.583,1129.583,1129.583,1129.583,1129.583,1129.583,1129.583,1129.583,1129.583,1129.583,1129.583,1129.583,1129.583,1129.583,1129.583
0x8f607997f228e4bff3e106aa0a9d8d53a0a43ede,1129.18355969,1129.18355969,1129.18355969,1129.18355969,1129.18355969,1129.18355969,1129.18355969,1129.18355969,1129.18355969,1129.18355969,1129.18355969,1129.18355969,1129.18355969,1129.18355969,1129.18355969,1129.18355969,1129.18355969,1129.18355969,1129.18355969,1129.18355969,1129.18355969,1129.18355969,1129.18355969
0xd1fa9e661e094eb11e6ee55081fda1b46b8f513c,1129.10128074,1129.10128074,1129.10128074,1129.10128074,1129.10128074,1129.10128074,1129.10128074,1129.10128074,1129.10128074,1129.10128074,1129.10128074,1129.10128074,1129.10128074,1129.10128074,1129.10128074,1129.10128074,1129.10128074,1129.10128074,1129.10128074,1129.10128074,1129.10128074,1129.10128074,1129.10128074
0xeeb9e1774911e2b77e342ef6de02945b7a3c829b,1127.05,1127.05,1127.05,1127.05,1127.05,1127.05,1127.05,1127.05,1127.05,1127.05,1127.05,1127.05,1127.05,1127.05,1127.05,1127.05,1127.05,1127.05,1127.05,1127.05,1127.05,1127.05,1127.05
0x39b39545dd23c7e2d9273a0d6d5bea580eea2e12,1125.752,1125.752,1125.752,1125.752,1125.752,1125.752,1125.752,1125.752,1125.752,1125.752,1125.752,1125.752,1125.752,1125.752,1125.752,1125.752,1125.752,1125.752,1125.752,1125.752,1125.752,1125.752,1125.752
0xe8702c25139743fa24ff469e8072fe7609056564,1125.08355498,1125.08355498,1125.08355498,1125.08355498,1125.08355498,1125.08355498,1125.08355498,1125.08355498,1125.08355498,1125.08355498,1125.08355498,1125.08355498,1125.08355498,1125.08355498,1125.08355498,1125.08355498,1125.08355498,1125.08355498,1125.08355498,1125.08355498,1125.08355498,0.0,0.0
0x12559dae66010358649d4f02899d1802f8268f3a,1125.08355498,1125.08355498,1125.08355498,1125.08355498,1125.08355498,1125.08355498,1125.08355498,1125.08355498,1125.08355498,1125.08355498,1125.08355498,1125.08355498,1125.08355498,1125.08355498,1125.08355498,1125.08355498,1125.08355498,1125.08355498,1125.08355498,1125.08355498,1125.08355498,0.0,0.0
0xc8aca18a6f62fd847dedb83cd356ee77cb4c74a4,1125.08355498,1125.08355498,1125.08355498,1125.08355498,1125.08355498,1125.08355498,1125.08355498,1125.08355498,1125.08355498,1125.08355498,1125.08355498,1125.08355498,1125.08355498,1125.08355498,1125.08355498,1125.08355498,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x67ace8130b0f2d6e42c5ea11db24954028a228a0,1124.59990051,1124.59990051,1124.59990051,1124.59990051,1124.59990051,1124.59990051,1124.59990051,1124.59990051,1124.59990051,1124.59990051,1124.59990051,1124.59990051,1124.59990051,1124.59990051,1124.59990051,1124.59990051,1124.59990051,1124.59990051,1124.59990051,1124.59990051,1124.59990051,0.0,0.0
