HolderAddress,Balance_2021-04-14_23-2,Balance_2021-04-16_21-35,Balance_2021-04-18_13-1,Balance_2021-04-19_19-3,Balance_2021-04-20_17-57,Balance_2021-04-21_18-4,Balance_2021-04-22_18-3,Balance_2021-04-23_22-48,Balance_2021-04-24_9-31,Balance_2021-04-25_18-43,Balance_2021-04-26_21-15,Balance_2021-04-27_19-57,Balance_2021-04-28_21-3,Balance_2021-05-01_9-48,Balance_2021-05-04_21-6,Balance_2021-05-05_18-57,Balance_2021-05-09_10-17
0x674bdf20a0f284d710bc40872100128e2d66bd3f,177307.029057559,176196.4815232087,180022.8123232087,180306.8589232087,182663.15262320868,183467.92652320868,179033.2555792087,181665.27987920868,181289.86377920868,183703.5196766087,186930.03955250868,184495.09045250868,178764.1089525087,185403.9540525087,197330.2187135087,196540.0707135087,209414.97410530868
0x624698bb841f344a200fe6adb695e8ff695bcad7,168650.673258443,168650.67325844313,168650.67325844313,168650.67325844313,168650.67325844313,168650.67325844313,168650.67325844313,168650.67325844313,168650.67325844313,168650.67325844313,168650.67325844313,168650.67325844313,168650.67325844313,168650.67325844313,168650.67325844313,168650.67325844313,168650.67325844313
0x49a2dcc237a65cc1f412ed47e0594602f6141936,164816.875153633,164816.87515363283,164816.87515363283,164816.87515363283,164816.87515363283,164816.87515363283,164816.87515363283,164816.87515363283,164816.87515363283,164816.87515363283,164816.87515363283,164816.87515363283,164816.87515363283,164816.87515363283,164816.87515363283,164816.87515363283,164816.87515363283
0x6fc8896eb3841ee373863587148abd09d372f824,159253.52519704,159253.52519704,159253.52519704,159253.52519704,159253.52519704,159253.52519704,159253.52519704,159253.52519704,159253.52519704,159253.52519704,159253.52519704,159253.52519704,159253.52519704,159253.52519704,159253.52519704,159253.52519704,159253.52519704
0x1c4b70a3968436b9a0a9cf5205c787eb81bb558c,142712.429978223,142712.42997822256,142712.42997822256,142712.42997822256,142712.42997822256,142712.42997822256,4.8e-17,52246.95569761,52246.95569761,52246.95569761,52246.95569761,52246.95569761,52246.95569761,52246.95569761,52246.95569761,52246.95569761,52246.95569761
0x097f9b7bf9388edeee14e9ce8cb30d4cea330dc0,121787.2592,121787.2592,121787.2592,121787.2592,121787.2592,121787.2592,121787.2592,121787.2592,121787.2592,121787.2592,121787.2592,121787.2592,121787.2592,121787.2592,121787.2592,121787.2592,121787.2592
0x19d675bbb76946785249a3ad8a805260e9420cb8,119653.61589868,119653.61589868,119653.61589868,119653.61589868,119653.61589868,119653.61589868,119653.61589868,119653.61589868,119653.61589868,119653.61589868,119653.61589868,119653.61589868,119653.61589868,119653.61589868,119653.61589868,119653.61589868,116855.57439868
0x6df3cd0ec663070a984ed566819d29c0a02c6a22,118604.87879,118604.87879,118604.87879,118604.87879,118604.87879,118604.87879,118604.87879,118604.87879,118604.87879,118604.87879,118604.87879,118604.87879,118604.87879,118604.87879,118604.87879,118604.87879,118604.87879
0x708396f17127c42383e3b9014072679b2f60b82f,113433.93090295,288577.47303199,150319.17924725,313903.99543225,290777.85268303,257191.22386657,112723.42839815,295788.82553221,291519.26504204,236938.09409843,198015.90673494,118744.1779293,299831.78098414,145141.7547114,152930.17148701,341564.58977092,223890.19560384
0x0000006daea1723962647b7e189d311d757fb793,111593.827651155,108307.22031427851,77937.72893761181,92984.9322509995,151578.89400087373,115283.99738748104,115011.66630064828,110824.24550959669,111843.3186406879,143701.47206005862,88233.9085533887,46327.03798907795,84931.70919242188,72627.20335954442,70553.86017302099,54769.96012848278,71547.46973713736
0x025bc0c05c939bce0f738856e50f6ec07e9d1d49,105578.367388008,114128.67738800796,129766.46495057798,129766.46495057798,144946.45436414797,156095.598950208,184720.868706638,184720.868706638,184720.868706638,184720.868706638,184720.868706638,184720.868706638,184720.868706638,184720.868706638,184720.868706638,184720.868706638,215039.82243342797
0x4f6742badb049791cd9a37ea913f2bac38d01279,103340.787431166,105457.08385164569,134293.99237601645,144236.12002898197,130554.7136449812,113111.72227313694,120089.49891534763,136482.49630008143,138776.86725690143,134844.57221518373,154152.55364583718,167441.23647686918,164345.01567348983,162444.76984994527,171418.8823030698,143474.2298275085,144334.16507413724
0x6ecdefb2e55d27e1b6fe33b1470992f56be067c4,101500.0,101500.0,101500.0,101500.0,101500.0,101500.0,101500.0,101500.0,101500.0,101500.0,101500.0,101500.0,101500.0,101500.0,101500.0,101500.0,101500.0
0x6555e1cc97d3cba6eaddebbcd7ca51d75771e0b8,100664.796269579,100664.79626957892,100664.79626957892,100664.79626957892,100664.79626957892,100664.79626957892,100664.79626957892,100664.79626957892,100664.79626957892,100664.79626957892,100664.79626957892,100664.79626957892,100664.79626957892,100664.79626957892,100664.79626957892,100664.79626957892,100664.79626957893
0x2c2446a66c8d878f0c96773abcec7df921608365,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
0x22616bba2351cc5fe66612050ab2997b7561358c,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
0x0d0707963952f2fba59dd06f2b425ace40b492fe,98874.6972623024,73601.83191631244,75816.34714331244,57185.79289340243,32239.45344514244,14744.48611906725,197936.9642925298,191937.3298355298,190644.6490175298,188419.0721176298,181036.2899787398,178216.2811297398,173184.1043747398,154286.0940785998,158743.8279254598,161902.5657794998,152487.6683314298
0x3a9e6cf4e3157670a3b991c25d6f4fcbd9419c03,98623.5507,96885.3107,96726.3107,96726.3107,95779.3107,93363.5307,83240.4707,71310.8607,71310.8607,68266.0707,62097.5907,54890.7407,51390.7407,45891.7807,45641.0407,45592.0307,41930.1407
0x054c050c3930a9712066c0c43bcde53498d6670e,97851.541017,97851.541017,97851.541017,97851.541017,97851.541017,97851.541017,97851.541017,97851.541017,97851.541017,97851.541017,97851.541017,97851.541017,97851.541017,97851.541017,97851.541017,97851.541017,97851.541017
0x4093fbe60ab50ab79a5bd32fa2adec255372f80e,96679.65547498,96679.65547498,96679.65547498,96679.65547498,96679.65547498,96679.65547498,96679.65547498,61679.65547498,61679.65547498,61679.65547498,61679.65547498,61679.65547498,61679.65547498,61679.65547498,61679.65547498,61679.65547498,61679.65547498
0x5d0ba857f0c51612f04e4d59d3d0edf2574fd476,93887.0,93887.0,93887.0,93887.0,93887.0,93887.0,93887.0,83887.0,83887.0,83887.0,83887.0,70887.0,70887.0,70887.0,70887.0,70887.0,170887.0
0x1672b17b0f67a17488c300253fa6b68c86f1b367,93467.44,93467.44,93467.44,93467.44,93467.44,93467.44,93467.44,93467.44,93467.44,93467.44,93467.44,93467.44,93467.44,93467.44,93467.44,93467.44,93467.44
