HolderAddress,Balance_2021-04-14_23-2,Balance_2021-04-16_21-14,Balance_2021-04-18_12-39,Balance_2021-04-19_18-43,Balance_2021-04-20_17-47,Balance_2021-04-21_17-53,Balance_2021-04-22_17-42,Balance_2021-04-23_22-35,Balance_2021-04-24_9-20,Balance_2021-04-25_18-33,Balance_2021-04-26_21-4,Balance_2021-04-27_19-46,Balance_2021-04-28_20-52,Balance_2021-05-01_9-38,Balance_2021-05-04_20-56,Balance_2021-05-05_18-47,Balance_2021-05-09_10-7
0x7bf6264ba14e715ca5895c5e3d4d0e816d36b7f7,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0
0xc4306e2f19368e45b069ae3755747b96e77bad78,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0
0xdb6cb89d03a86c612398eb0c888c342de3ddd157,499991.0,499991.0,499991.0,499991.0,499991.0,499991.0,499991.0,499991.0,499991.0,499991.0,499991.0,499991.0,499991.0,499991.0,499991.0,499991.0,499991.0
0x87fd6eb8629e48f21122498bcc9a15e7392dfba7,490798.400400105,490798.4004001048,490798.4004001048,490798.4004001048,490798.4004001048,490798.4004001048,490798.4004001048,490798.4004001048,490798.4004001048,490798.4004001048,490798.4004001048,490798.4004001048,490798.4004001048,490798.4004001048,490798.4004001048,490798.4004001048,490798.40040010476
0x1faf64ee030666d8de36803d44f13b077577efe1,489995.5,489995.5,489995.5,489995.5,489995.5,489995.5,489995.5,489995.5,489995.5,489995.5,489995.5,489995.5,489995.5,489995.5,489995.5,489995.5,489995.5
0x0000000000000000000000000000000000000000,478763.715433021,478763.7154330207,478763.7154330207,478763.7154330207,478763.7154330207,478763.7154330207,478763.7154330207,478763.7154330207,478763.7154330207,478763.7154330207,478763.7154330207,478763.7154330207,478763.7154330207,478763.7154330207,478763.7154330207,478763.7154330207,478763.71543302067
0xb9443cd772f35dbd941cc719f43d06b01d9bd02d,475324.014,475324.014,475324.014,475324.014,475324.014,475324.014,475324.014,475324.014,475324.014,475324.014,475324.014,475324.014,475324.014,475324.014,475324.014,475324.014,475324.014
0x2b675da98a74335a725a3b8adcf30d95f6489836,439990.0,439990.0,439990.0,439990.0,439990.0,439990.0,439990.0,439990.0,439990.0,439990.0,439990.0,439990.0,439990.0,439990.0,439990.0,439990.0,439990.0
0x55ad5aa57ea8d83c924929488b693a2610d21ec0,425690.0,425690.0,425690.0,425690.0,425690.0,425690.0,425690.0,425690.0,425690.0,425690.0,425690.0,425690.0,425690.0,425690.0,425690.0,425690.0,425690.0
0x614c3f914ffae99fd7130cf5dca7577a6d51a004,400173.416,400173.416,400173.416,400173.416,400173.416,400173.416,400173.416,400173.416,400173.416,400173.416,400173.416,0.0,0.0,0.0,0.0,0.0,0.0
0x0a1bad122f1dc2ec8735192ceaa70693414b0317,400000.0,400000.0,400000.0,400000.0,400000.0,400000.0,400000.0,400000.0,400000.0,400000.0,400000.0,400000.0,400000.0,400000.0,400000.0,400000.0,400000.0
0x28ec3c5acb8da06760fcdc56d5976df9e30a33f3,399999.99,399999.99,399999.99,399999.99,399999.99,399999.99,399999.99,399999.99,399999.99,399999.99,399999.99,399999.99,399999.99,399999.99,399999.99,399999.99,399999.99
0xb8d2a3323f18f47af0a131d92ed941c6c41643dd,395600.0,395600.0,395600.0,395600.0,395600.0,395600.0,395600.0,395600.0,395600.0,395600.0,395600.0,395600.0,395600.0,395600.0,395600.0,395600.0,395600.0
0x92b51814c6dc7acc78cfe0e4cfcaebe646b67a34,389742.889653,389742.889653,389742.889653,389742.889653,389742.889653,389742.889653,389742.889653,389742.889653,389742.889653,389742.889653,389742.889653,389742.889653,389742.889653,389742.889653,389742.889653,389742.889653,389742.889653
0xb97e730302d4182a8a2fd9a1a98997b4b7abc1a0,374770.89741428,374770.89741428,374770.89741428,374770.89741428,374770.89741428,374770.89741428,374770.89741428,374770.89741428,374770.89741428,374770.89741428,374770.89741428,374770.89741428,374770.89741428,374770.89741428,374770.89741428,374770.89741428,374770.89741428
0x0d8775f648430679a709e98d2b0cb6250d2887ef,372221.632933756,372221.6329337556,372283.9810828456,372959.8169070956,372959.8169070956,372959.8169070956,372959.8169070956,372959.8169070956,372959.8169070956,372959.8169070956,372959.8169070956,372959.8169070956,372959.8169070956,372959.8169070956,373321.4851883156,373321.4851883156,373367.27996095555
0x54e7f8fc68255f13cb717da082145a467c26595e,343812.466169879,346216.2540008693,346216.2540008693,346216.2540008693,346216.2540008693,346216.2540008693,346216.2540008693,346216.2540008693,346216.2540008693,346216.2540008693,346216.2540008693,346216.2540008693,347048.1963236393,347048.1963236393,347048.1963236393,347048.1963236393,347048.1963236393
0x92cdef8d652d11374d4f9aada57338bbfd792721,338358.98806216,338358.98806216,338358.98806216,338358.98806216,338358.98806216,338358.98806216,338358.98806216,338358.98806216,338358.98806216,338358.98806216,338358.98806216,338358.98806216,338358.98806216,338358.98806216,338358.98806216,338358.98806216,338358.98806216
0x83cf1d92c6ff894ca06acfe9b40d9a636f03b133,320000.0,320000.0,320000.0,320000.0,320000.0,320000.0,320000.0,320000.0,320000.0,319900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xb5cb23d9e8a545a24ba7a73eb32c1e1b146e6ead,319991.82,319991.82,319991.82,319991.82,319991.82,319991.82,319991.82,319991.82,319991.82,319991.82,319991.82,319991.82,319991.82,319991.82,319991.82,319991.82,319991.82
0x2c4b5784d48b7f8b1696c75358e9a5d6e694b87d,310000.0,310000.0,310000.0,310000.0,310000.0,310000.0,310000.0,310000.0,310000.0,310000.0,310000.0,310000.0,310000.0,310000.0,310000.0,310000.0,310000.0
0x00e71922608e1ec9039acf7949fbe021b3726417,309983.0,309983.0,309983.0,309983.0,309983.0,309983.0,309983.0,309983.0,309983.0,309983.0,309983.0,309983.0,309983.0,309983.0,309983.0,309983.0,309983.0
0x0e58b72b7cc9f3777825d8166788be5a9210ab9a,309472.75803655,309472.75803655,309472.75803655,309472.75803655,309472.75803655,309472.75803655,309472.75803655,309472.75803655,309472.75803655,309472.75803655,309472.75803655,309472.75803655,309472.75803655,309472.75803655,309472.75803655,309472.75803655,309472.75803655
0x55ce6a072c4b85be4e3df9f943dde79c4c4a85a8,301899.65441679,301899.65441679,301899.65441679,301899.65441679,301899.65441679,301899.65441679,301899.65441679,301899.65441679,301899.65441679,301899.65441679,301899.65441679,301899.65441679,301899.65441679,301899.65441679,301899.65441679,301899.65441679,301899.65441679
0x7bd445e66aa5e9c3948710c618e308b3d14890c1,300556.6376,300556.6376,300556.6376,300556.6376,300556.6376,300556.6376,300556.6376,300556.6376,300556.6376,300556.6376,300556.6376,300556.6376,300556.6376,300556.6376,300556.6376,300556.6376,300556.6376
0x06bdbdccbec95937b742c0eadf7b2f50c4f325c0,300000.66202645,300000.66202645,300000.66202645,300000.66202645,300000.66202645,300000.66202645,300000.66202645,300000.66202645,300000.66202645,300000.66202645,300000.66202645,300000.66202645,300000.66202645,300000.66202645,300000.66202645,300000.66202645,300000.66202645
0x329e238b293fded662fa2664be11ee9c5569822e,299455.602046,299455.602046,299455.602046,299455.602046,299455.602046,299455.602046,299455.602046,239455.602046,239455.602046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xc6ce7716d7a541e89fa253524a4853b6d9f64ae4,280000.0,280000.0,280000.0,280000.0,280000.0,280000.0,280000.0,280000.0,280000.0,280000.0,280000.0,280000.0,280000.0,280000.0,280000.0,280000.0,280000.0
0x9d57ba9c47f497112af25afddd1b378162e65d9e,279842.76,279842.76,279842.76,279842.76,279842.76,279842.76,279842.76,279842.76,279842.76,279842.76,279842.76,279842.76,279842.76,279842.76,279842.76,279842.76,279842.76
0xf6cfab1694ac4eb36dbb13b0bedd3a121b35ea10,275975.5212,275975.5212,275975.5212,275975.5212,275975.5212,275975.5212,275975.5212,275975.5212,275975.5212,275975.5212,275975.5212,275975.5212,275975.5212,275975.5212,275975.5212,275975.5212,275975.5212
0x63ee61ddaea5bbdc04dbe04abdca0deeedea8fb6,275297.3833819,275297.3833819,275297.3833819,275297.3833819,275297.3833819,275297.3833819,275297.3833819,275297.3833819,275297.3833819,275297.3833819,275297.3833819,275297.3833819,275297.3833819,275297.3833819,275297.3833819,275297.3833819,0.0
0xde854a6587f48e39bf462268e2c1985fe7db71de,269902.70246362,269902.70246362,269902.70246362,269902.70246362,269902.70246362,269902.70246362,269902.70246362,269902.70246362,269902.70246362,269902.70246362,269902.70246362,269902.70246362,269902.70246362,269902.70246362,269902.70246362,269902.70246362,269902.70246362
0x45e88b4362419268df3ae6e612d89f7fbde1d5d1,269123.6124064,269123.6124064,269123.6124064,269123.6124064,269123.6124064,269123.6124064,269123.6124064,269123.6124064,269123.6124064,269123.6124064,269123.6124064,269123.6124064,269123.6124064,269123.6124064,269123.6124064,269123.6124064,269123.6124064
0x3bdcacbdd2f5db284937ffa489fca1e2f12e76f1,260347.28039079,260347.28039079,260347.28039079,260347.28039079,260347.28039079,260347.28039079,260347.28039079,260347.28039079,260347.28039079,260347.28039079,260347.28039079,260347.28039079,260347.28039079,260347.28039079,260347.28039079,260347.28039079,260347.28039079
0xb8c69600daf59001f930e4ff5b3ac806f399cb69,258130.92587282,258130.92587282,258130.92587282,258130.92587282,258130.92587282,258130.92587282,258130.92587282,258130.92587282,258130.92587282,258130.92587282,258130.92587282,258130.92587282,258130.92587282,258130.92587282,258130.92587282,258130.92587282,258130.92587282
0x66b84b20b68bfa80446b35f03c10c9b7d119f004,257165.107562129,257165.10756212907,257165.10756212907,257165.10756212907,257165.10756212907,257165.10756212907,257165.10756212907,257165.10756212907,257165.10756212907,257165.10756212907,257165.10756212907,257165.10756212907,257165.10756212907,257165.10756212907,257165.10756212907,257165.10756212907,257165.10756212907
0x339f267a6dbca98fcb941dad24a04bdb2be2f4e4,256628.102771973,256628.10277197263,256628.10277197263,256628.10277197263,256628.10277197263,256628.10277197263,256628.10277197263,256628.10277197263,256628.10277197263,256628.10277197263,256628.10277197263,256628.10277197263,256628.10277197263,256628.10277197263,256628.10277197263,256628.10277197263,256628.10277197266
0xff6cb8161a55db05f9b41f34f5a8b3dc1f1e1a7e,250263.297706664,250263.29770666445,250263.29770666445,250263.29770666445,250263.29770666445,250263.29770666445,250263.29770666445,250263.29770666445,250263.29770666445,250263.29770666445,250263.29770666445,250263.29770666445,250263.29770666445,250263.29770666445,250263.29770666445,250263.29770666445,250263.29770666445
0x2aee930ba030722c58e41abafb1006a43f7ba593,250095.05676999,250095.05676999,250095.05676999,250095.05676999,250095.05676999,250095.05676999,250095.05676999,250095.05676999,250095.05676999,250095.05676999,250095.05676999,250095.05676999,250095.05676999,250095.05676999,250095.05676999,250095.05676999,250095.05676999
0xc6f47436ecea187eb2839eabdbcf09f42c60cf63,250000.0,250000.0,250000.0,250000.0,250000.0,250000.0,250000.0,250000.0,250000.0,250000.0,250000.0,250000.0,250000.0,250000.0,250000.0,250000.0,250000.0
0x6eed129dd60251c7c839bf0d161199a3a3fed959,250000.0,250000.0,250000.0,250000.0,250000.0,250000.0,250000.0,250000.0,250000.0,250000.0,250000.0,250000.0,250000.0,250000.0,250000.0,250000.0,250000.0
0x8d12a197cb00d4747a1fe03395095ce2a5cc6819,245306.543338694,245306.54333869388,245306.54333869388,245306.54333869388,245306.54333869388,245306.54333869388,245306.54333869388,245306.54333869388,245306.54333869388,245306.54333869388,245306.54333869388,245306.54333869388,245306.54333869388,245306.54333869388,242458.04333869388,242458.04333869388,242458.04333869388
0x69c51efb4899c6b6411d9f3b2345ceca00e0060c,240000.14571543,240000.14571543,240000.14571543,240000.14571543,240000.14571543,240000.14571543,240000.14571543,240000.14571543,240000.14571543,240000.14571543,240000.14571543,240000.14571543,240000.14571543,240000.14571543,240000.14571543,240000.14571543,240000.14571543
0x9b670474de7b156a768da6b896df7034cd8b469c,240000.0,240000.0,240000.0,240000.0,240000.0,240000.0,240000.0,240000.0,240000.0,240000.0,240000.0,240000.0,240000.0,240000.0,240000.0,240000.0,240000.0
0x400dc0d06de594d2341346b3e1838d321016bbe8,233320.26293813,233320.26293813,233320.26293813,233320.26293813,233320.26293813,233320.26293813,233320.26293813,233320.26293813,233320.26293813,233320.26293813,233320.26293813,233320.26293813,233320.26293813,233320.26293813,233320.26293813,233320.26293813,233320.26293813
0x289490ce0c92f8cdf1cc37ec3e580d199b56e32a,229997.57644337,229997.57644337,229997.57644337,229997.57644337,229997.57644337,229997.57644337,229997.57644337,229997.57644337,229997.57644337,229997.57644337,229997.57644337,229997.57644337,229997.57644337,0.0,0.0,0.0,0.0
0x263c138c6b63aa2a19adacd05f2882ff522750df,228517.83525675,228517.83525675,228517.83525675,228517.83525675,228517.83525675,228517.83525675,228517.83525675,228517.83525675,228517.83525675,228517.83525675,228517.83525675,228517.83525675,228517.83525675,228517.83525675,228517.83525675,228517.83525675,228517.83525675
0x465b4581bd9015cdf1a5a51a0f8fb0c78c917029,226253.516,226253.516,226253.516,226253.516,226253.516,226253.516,226253.516,226253.516,226253.516,226253.516,226253.516,226253.516,226253.516,226253.516,226253.516,226253.516,226253.516
0xc0fa08c98195812fd0747368b35661375373c7c5,224226.88299613,224226.88299613,224226.88299613,224226.88299613,224226.88299613,224226.88299613,224226.88299613,224226.88299613,224226.88299613,224226.88299613,224226.88299613,224226.88299613,224226.88299613,224226.88299613,224226.88299613,224226.88299613,224226.88299613
0x0c8f3ebf926dc33ef9e5ab445a05a0c86dba1052,223456.0,223456.0,223456.0,223456.0,223456.0,223456.0,223456.0,223456.0,223456.0,223456.0,223456.0,223456.0,223456.0,223456.0,223456.0,223456.0,223456.0
0x29d5527caa78f1946a409fa6acaf14a0a4a0274b,219372.117100689,341332.3332712191,499138.2240755541,621327.3877514441,666441.8166753427,739344.7087136627,670796.1126643327,674995.1852382367,656635.2766797167,553489.7540014215,442691.16397183336,482374.0402068457,442354.89724856574,473457.7611540657,360543.0623991852,77965.63634790522,286637.81914816523
0x652e9e8ebbfb7c4ce0a058cb597f3af57ea30591,216733.400116314,216733.4001163139,216733.4001163139,216733.4001163139,216733.4001163139,216733.4001163139,216733.4001163139,216733.4001163139,216733.4001163139,216733.4001163139,216733.4001163139,216733.4001163139,216733.4001163139,216733.4001163139,216733.4001163139,216733.4001163139,216733.4001163139
0x3e00d1e58ed5175f4bd0ce37a28dd0d48e378a57,210000.0,210000.0,210000.0,210000.0,210000.0,210000.0,210000.0,210000.0,210000.0,210000.0,210000.0,210000.0,210000.0,210000.0,210000.0,210000.0,210000.0
0x817ad0794d83174fc9045673aa5fabdc30c195ce,207161.0,207161.0,207161.0,207161.0,207161.0,207161.0,207161.0,207161.0,207161.0,207161.0,207161.0,207161.0,207161.0,207161.0,207161.0,207161.0,207161.0
0x9bfccd5e9e5d57af40ad38b9714763c19f180b21,205805.84615385,205805.84615385,205805.84615385,205805.84615385,205805.84615385,205805.84615385,205805.84615385,205805.84615385,205805.84615385,205805.84615385,205805.84615385,205805.84615385,205805.84615385,205805.84615385,205805.84615385,205805.84615385,205805.84615385
0x06ec2b94c0cf15a666ee9975c7acda3e4afe809f,205392.39945912,205392.39945912,205392.39945912,205392.39945912,205392.39945912,205392.39945912,205392.39945912,205392.39945912,205392.39945912,205392.39945912,205392.39945912,205392.39945912,205392.39945912,205392.39945912,205392.39945912,205392.39945912,205392.39945912
0x9e393b0a01f121c8032012bbe4b729eb2c091620,203543.193,203543.193,203543.193,203543.193,203543.193,203543.193,203543.193,203543.193,203543.193,203543.193,203543.193,203543.193,203543.193,203543.193,203543.193,203543.193,203543.193
0xca8df1ec45c090d801930cdc8c9421c229366fc9,202448.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x0087390c1e189090ab1064baad1afbf30fae3caf,201487.46112335,201487.46112335,201487.46112335,201487.46112335,201487.46112335,201487.46112335,201487.46112335,201487.46112335,201487.46112335,201487.46112335,201487.46112335,201487.46112335,201487.46112335,201487.46112335,201487.46112335,201487.46112335,201487.46112335
0xc03a65c801d76aee69265c98c325c0f07a9cab4b,200993.20349999,200993.20349999,200993.20349999,200993.20349999,200993.20349999,200993.20349999,200993.20349999,200993.20349999,200993.20349999,200993.20349999,200993.20349999,200993.20349999,200993.20349999,200993.20349999,200993.20349999,200993.20349999,200993.20349999
0xb228d4dee3fd0667f0161fef769ad44d8f433bc9,200926.68200501,200926.68200501,200926.68200501,200926.68200501,200926.68200501,200926.68200501,200926.68200501,200926.68200501,200926.68200501,200926.68200501,200926.68200501,200926.68200501,200926.68200501,200926.68200501,200926.68200501,200926.68200501,200926.68200501
0x18bc87142f7449af54caa2c1b460e5ca24f3cab3,200689.1874629,200689.1874629,200689.1874629,200689.1874629,200689.1874629,200689.1874629,200689.1874629,200689.1874629,200689.1874629,200689.1874629,200689.1874629,200689.1874629,200689.1874629,200689.1874629,200689.1874629,200689.1874629,200689.1874629
0xda3effec1e7217a8da16415f61070ada4f535e71,200134.697691073,200134.69769107323,200134.69769107323,200134.69769107323,200134.69769107323,200134.69769107323,200134.69769107323,200134.69769107323,200134.69769107323,200134.69769107323,200134.69769107323,200134.69769107323,200134.69769107323,200134.69769107323,200134.69769107323,200134.69769107323,200134.69769107323
0xb29458e5caacc3963d286eb357cef0734ff22504,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0
0x0dbac4b5c00c8aae3c030878c51524c6ed3d2a51,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0
0xee575340dabe28f989d9521ceb8ca92c4cd76047,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0
0x20c785a5a3b6e7c47389f8ab4ac1328b95b67ef8,199991.0,199991.0,199991.0,199991.0,199991.0,199991.0,199991.0,199991.0,199991.0,199991.0,199991.0,199991.0,199991.0,199991.0,199991.0,199991.0,199991.0
0x9d3db1052ab76535447a0680c3e30f507a0f8a8c,197034.670851391,197034.6708513908,197034.6708513908,197034.6708513908,197034.6708513908,197034.6708513908,197034.6708513908,197034.6708513908,197034.6708513908,197034.6708513908,197034.6708513908,197034.6708513908,197034.6708513908,197034.6708513908,197034.6708513908,197034.6708513908,197034.6708513908
0x08306de51981e7aca1856859b7c778696a6b69f9,195201.21222222,195201.21222222,195201.21222222,195201.21222222,195201.21222222,195201.21222222,195201.21222222,195201.21222222,195201.21222222,195201.21222222,195201.21222222,195201.21222222,195201.21222222,195201.21222222,195201.21222222,195201.21222222,195201.21222222
0x10ab7e00a72d0a65f96c40461b2f6bc65d68461e,193788.198415796,189813.1984157956,190823.69467054337,190823.69467054337,190823.69467054337,190983.9054176233,190983.9054176233,190723.30692039337,190736.30692039337,190736.30692039337,190736.30692039337,190736.30692039337,190670.5965003133,190670.5965003133,190670.59650031332,190670.59650031335,190678.09594130213
0xbe394bc12d42aa88b2c72334e6cc2072f3f6bcf8,191999.99971935,191999.99971935,191999.99971935,191999.99971935,191999.99971935,191999.99971935,191999.99971935,191999.99971935,191999.99971935,191999.99971935,191999.99971935,191999.99971935,191999.99971935,191999.99971935,191999.99971935,191999.99971935,191999.99971935
